SEASON,MONTH,YEAR,DATE_FROM,DATE_TO,TEAM_ABBREVIATION,TEAM_NAME,GP,W,L,W_PCT,OFF_RATING,DEF_RATING,NET_RATING,PACE,AST_RATIO,REB_PCT
2023-24,October,2023,10/01/2023,10/31/2023,CHA,Charlotte Hornets,3,1,2,0.333,106.0,112.0,-6.0,105.5,19.7,0.48
2023-24,October,2023,10/01/2023,10/31/2023,CHI,Chicago Bulls,4,2,2,0.5,104.5,111.1,-6.7,98.56,14.5,0.477
2023-24,October,2023,10/01/2023,10/31/2023,CLE,Cleveland Cavaliers,4,1,3,0.25,106.0,113.8,-7.7,99.88,16.9,0.473
2023-24,October,2023,10/01/2023,10/31/2023,DAL,Dallas Mavericks,3,3,0,1.0,121.3,111.9,9.4,103.67,16.5,0.498
2023-24,October,2023,10/01/2023,10/31/2023,DEN,Denver Nuggets,4,4,0,1.0,118.9,103.6,15.4,98.13,21.8,0.496
2023-24,October,2023,10/01/2023,10/31/2023,DET,Detroit Pistons,4,2,2,0.5,111.0,107.0,4.0,99.88,19.8,0.55
2023-24,October,2023,10/01/2023,10/31/2023,GSW,Golden State Warriors,4,3,1,0.75,114.9,104.8,10.2,100.25,18.4,0.529
2023-24,October,2023,10/01/2023,10/31/2023,HOU,Houston Rockets,3,0,3,0.0,101.0,115.2,-14.2,96.97,17.3,0.455
2023-24,October,2023,10/01/2023,10/31/2023,IND,Indiana Pacers,3,2,1,0.667,119.6,110.6,9.0,104.0,21.9,0.511
2023-24,October,2023,10/01/2023,10/31/2023,LAC,LA Clippers,4,3,1,0.75,118.4,102.2,16.2,101.75,18.6,0.519
2023-24,October,2023,10/01/2023,10/31/2023,LAL,Los Angeles Lakers,4,2,2,0.5,106.5,109.0,-2.4,100.51,18.1,0.498
2023-24,October,2023,10/01/2023,10/31/2023,MEM,Memphis Grizzlies,4,0,4,0.0,102.9,110.9,-8.0,103.0,16.9,0.488
2023-24,October,2023,10/01/2023,10/31/2023,MIA,Miami Heat,4,1,3,0.25,105.3,112.3,-7.0,99.63,17.9,0.461
2023-24,October,2023,10/01/2023,10/31/2023,MIL,Milwaukee Bucks,3,2,1,0.667,112.2,114.4,-2.2,104.17,15.9,0.505
2023-24,October,2023,10/01/2023,10/31/2023,MIN,Minnesota Timberwolves,3,1,2,0.333,104.7,106.1,-1.4,99.17,17.6,0.54
2023-24,October,2023,10/01/2023,10/31/2023,NOP,New Orleans Pelicans,3,2,1,0.667,101.6,105.2,-3.6,101.5,16.1,0.452
2023-24,October,2023,10/01/2023,10/31/2023,NYK,New York Knicks,4,2,2,0.5,106.5,103.5,3.0,100.13,16.1,0.54
2023-24,October,2023,10/01/2023,10/31/2023,OKC,Oklahoma City Thunder,4,3,1,0.75,111.1,111.7,-0.6,101.0,17.6,0.488
2023-24,October,2023,10/01/2023,10/31/2023,ORL,Orlando Magic,4,2,2,0.5,107.1,103.0,4.1,98.75,16.9,0.522
2023-24,October,2023,10/01/2023,10/31/2023,PHI,Philadelphia 76ers,3,2,1,0.667,118.6,107.7,10.9,100.17,18.9,0.507
2023-24,October,2023,10/01/2023,10/31/2023,PHX,Phoenix Suns,4,2,2,0.5,108.8,103.9,4.9,101.75,17.7,0.523
2023-24,October,2023,10/01/2023,10/31/2023,POR,Portland Trail Blazers,4,1,3,0.25,103.6,113.0,-9.5,97.75,13.8,0.493
2023-24,October,2023,10/01/2023,10/31/2023,SAC,Sacramento Kings,3,2,1,0.667,116.4,112.4,4.0,104.05,18.5,0.475
2023-24,October,2023,10/01/2023,10/31/2023,SAS,San Antonio Spurs,4,2,2,0.5,104.7,115.2,-10.5,102.82,19.0,0.471
2023-24,October,2023,10/01/2023,10/31/2023,TOR,Toronto Raptors,4,1,3,0.25,100.8,103.5,-2.8,96.49,17.9,0.475
2023-24,October,2023,10/01/2023,10/31/2023,UTA,Utah Jazz,4,1,3,0.25,109.2,119.8,-10.6,100.88,18.0,0.538
2023-24,October,2023,10/01/2023,10/31/2023,WAS,Washington Wizards,3,1,2,0.333,106.9,118.3,-11.4,105.83,18.1,0.462
2023-24,November,2023,11/01/2023,11/30/2023,ATL,Atlanta Hawks,14,7,7,0.5,119.2,119.2,-0.1,103.23,17.0,0.504
2023-24,November,2023,11/01/2023,11/30/2023,BOS,Boston Celtics,15,11,4,0.733,116.7,107.1,9.6,98.1,18.3,0.517
2023-24,November,2023,11/01/2023,11/30/2023,BKN,Brooklyn Nets,15,8,7,0.533,116.4,115.4,1.0,97.92,18.1,0.511
2023-24,November,2023,11/01/2023,11/30/2023,CHA,Charlotte Hornets,14,5,9,0.357,114.0,122.9,-8.9,99.3,17.6,0.506
2023-24,November,2023,11/01/2023,11/30/2023,CHI,Chicago Bulls,16,4,12,0.25,109.9,116.2,-6.3,96.12,17.3,0.472
2023-24,November,2023,11/01/2023,11/30/2023,CLE,Cleveland Cavaliers,15,9,6,0.6,112.1,111.2,0.8,99.34,18.8,0.497
2023-24,November,2023,11/01/2023,11/30/2023,DAL,Dallas Mavericks,14,8,6,0.571,117.9,118.5,-0.6,100.18,18.3,0.467
2023-24,November,2023,11/01/2023,11/30/2023,DEN,Denver Nuggets,15,9,6,0.6,116.6,114.5,2.2,97.53,20.5,0.52
2023-24,November,2023,11/01/2023,11/30/2023,DET,Detroit Pistons,15,0,15,0.0,107.9,120.0,-12.1,101.3,18.2,0.505
2023-24,November,2023,11/01/2023,11/30/2023,GSW,Golden State Warriors,15,6,9,0.4,113.6,116.0,-2.4,100.34,19.5,0.509
2023-24,November,2023,11/01/2023,11/30/2023,HOU,Houston Rockets,13,8,5,0.615,116.7,109.2,7.6,96.65,19.8,0.509
2023-24,November,2023,11/01/2023,11/30/2023,IND,Indiana Pacers,14,7,7,0.5,123.2,122.2,1.0,104.61,19.9,0.477
2023-24,November,2023,11/01/2023,11/30/2023,LAC,LA Clippers,14,5,9,0.357,112.2,112.9,-0.7,97.84,17.5,0.5
2023-24,November,2023,11/01/2023,11/30/2023,LAL,Los Angeles Lakers,16,9,7,0.563,112.1,113.5,-1.4,100.56,19.2,0.5
2023-24,November,2023,11/01/2023,11/30/2023,MEM,Memphis Grizzlies,13,4,9,0.308,106.9,113.7,-6.8,97.87,17.5,0.492
2023-24,November,2023,11/01/2023,11/30/2023,MIA,Miami Heat,15,10,5,0.667,116.3,111.7,4.6,98.33,19.3,0.503
2023-24,November,2023,11/01/2023,11/30/2023,MIL,Milwaukee Bucks,16,11,5,0.688,118.5,115.2,3.3,101.59,18.0,0.497
2023-24,November,2023,11/01/2023,11/30/2023,MIN,Minnesota Timberwolves,15,13,2,0.867,113.9,105.8,8.0,99.11,18.4,0.499
2023-24,November,2023,11/01/2023,11/30/2023,NOP,New Orleans Pelicans,16,8,8,0.5,114.9,113.3,1.5,100.56,19.2,0.504
2023-24,November,2023,11/01/2023,11/30/2023,NYK,New York Knicks,14,9,5,0.643,116.7,110.6,6.1,95.71,16.6,0.536
2023-24,November,2023,11/01/2023,11/30/2023,OKC,Oklahoma City Thunder,14,9,5,0.643,119.5,108.4,11.1,100.96,18.8,0.472
2023-24,November,2023,11/01/2023,11/30/2023,ORL,Orlando Magic,14,11,3,0.786,115.8,108.9,6.8,100.75,18.3,0.525
2023-24,November,2023,11/01/2023,11/30/2023,PHI,Philadelphia 76ers,15,10,5,0.667,120.3,113.2,7.1,99.44,18.2,0.522
2023-24,November,2023,11/01/2023,11/30/2023,PHX,Phoenix Suns,14,9,5,0.643,120.0,116.9,3.2,96.35,19.1,0.511
2023-24,November,2023,11/01/2023,11/30/2023,POR,Portland Trail Blazers,14,5,9,0.357,105.7,111.9,-6.1,98.53,16.8,0.482
2023-24,November,2023,11/01/2023,11/30/2023,SAC,Sacramento Kings,14,8,6,0.571,113.6,115.3,-1.7,99.72,19.0,0.498
2023-24,November,2023,11/01/2023,11/30/2023,SAS,San Antonio Spurs,14,1,13,0.071,108.1,120.5,-12.4,102.91,20.2,0.485
2023-24,November,2023,11/01/2023,11/30/2023,TOR,Toronto Raptors,15,8,7,0.533,114.2,114.4,-0.2,99.64,19.8,0.518
2023-24,November,2023,11/01/2023,11/30/2023,UTA,Utah Jazz,15,5,10,0.333,110.7,116.5,-5.8,99.98,18.4,0.525
2023-24,November,2023,11/01/2023,11/30/2023,WAS,Washington Wizards,15,2,13,0.133,113.2,120.5,-7.2,103.43,19.9,0.435
2023-24,December,2023,12/01/2023,12/31/2023,ATL,Atlanta Hawks,14,4,10,0.286,119.5,122.0,-2.5,101.04,18.4,0.507
2023-24,December,2023,12/01/2023,12/31/2023,BOS,Boston Celtics,14,12,2,0.857,125.9,114.6,11.2,98.85,19.0,0.52
2023-24,December,2023,12/01/2023,12/31/2023,BKN,Brooklyn Nets,15,6,9,0.4,115.9,118.7,-2.8,99.5,18.8,0.503
2023-24,December,2023,12/01/2023,12/31/2023,CHA,Charlotte Hornets,13,1,12,0.077,108.4,123.1,-14.7,98.12,18.7,0.457
2023-24,December,2023,12/01/2023,12/31/2023,CHI,Chicago Bulls,14,9,5,0.643,117.3,114.1,3.2,96.53,18.0,0.52
2023-24,December,2023,12/01/2023,12/31/2023,CLE,Cleveland Cavaliers,13,8,5,0.615,116.5,114.7,1.8,97.14,19.4,0.513
2023-24,December,2023,12/01/2023,12/31/2023,DAL,Dallas Mavericks,16,8,8,0.5,117.4,116.0,1.4,101.19,18.2,0.479
2023-24,December,2023,12/01/2023,12/31/2023,DEN,Denver Nuggets,15,10,5,0.667,118.6,112.9,5.8,98.3,21.1,0.506
2023-24,December,2023,12/01/2023,12/31/2023,DET,Detroit Pistons,13,1,12,0.077,108.3,121.8,-13.5,101.95,17.3,0.482
2023-24,December,2023,12/01/2023,12/31/2023,GSW,Golden State Warriors,13,6,7,0.462,118.1,117.6,0.5,99.63,19.4,0.535
2023-24,December,2023,12/01/2023,12/31/2023,HOU,Houston Rockets,14,7,7,0.5,113.5,112.5,1.0,99.47,16.9,0.52
2023-24,December,2023,12/01/2023,12/31/2023,IND,Indiana Pacers,14,8,6,0.571,122.0,121.0,1.0,102.29,21.6,0.483
2023-24,December,2023,12/01/2023,12/31/2023,LAC,LA Clippers,13,11,2,0.846,122.6,116.8,5.8,99.19,19.2,0.513
2023-24,December,2023,12/01/2023,12/31/2023,LAL,Los Angeles Lakers,14,6,8,0.429,114.5,114.1,0.4,101.36,20.2,0.495
2023-24,December,2023,12/01/2023,12/31/2023,MEM,Memphis Grizzlies,15,6,9,0.4,107.3,114.3,-7.0,100.04,17.4,0.474
2023-24,December,2023,12/01/2023,12/31/2023,MIA,Miami Heat,13,8,5,0.615,117.5,116.0,1.5,97.88,19.2,0.51
2023-24,December,2023,12/01/2023,12/31/2023,MIL,Milwaukee Bucks,13,11,2,0.846,126.1,115.8,10.4,103.29,19.6,0.51
2023-24,December,2023,12/01/2023,12/31/2023,MIN,Minnesota Timberwolves,13,10,3,0.769,115.5,111.0,4.5,99.31,19.3,0.522
2023-24,December,2023,12/01/2023,12/31/2023,NOP,New Orleans Pelicans,14,9,5,0.643,119.1,112.2,6.9,99.72,18.9,0.51
2023-24,December,2023,12/01/2023,12/31/2023,NYK,New York Knicks,14,6,8,0.429,121.0,123.6,-2.7,100.75,17.8,0.506
2023-24,December,2023,12/01/2023,12/31/2023,OKC,Oklahoma City Thunder,13,10,3,0.769,120.7,111.8,8.9,102.1,19.1,0.471
2023-24,December,2023,12/01/2023,12/31/2023,ORL,Orlando Magic,14,6,8,0.429,111.6,114.4,-2.8,99.64,17.7,0.507
2023-24,December,2023,12/01/2023,12/31/2023,PHI,Philadelphia 76ers,14,10,4,0.714,121.8,108.3,13.5,100.43,17.9,0.498
2023-24,December,2023,12/01/2023,12/31/2023,PHX,Phoenix Suns,14,6,8,0.429,115.2,117.4,-2.1,98.93,18.8,0.527
2023-24,December,2023,12/01/2023,12/31/2023,POR,Portland Trail Blazers,13,3,10,0.231,115.7,120.3,-4.6,99.24,16.3,0.497
2023-24,December,2023,12/01/2023,12/31/2023,SAC,Sacramento Kings,14,9,5,0.643,119.0,116.2,2.8,100.39,21.3,0.499
2023-24,December,2023,12/01/2023,12/31/2023,SAS,San Antonio Spurs,14,2,12,0.143,107.2,118.6,-11.4,103.21,20.1,0.475
2023-24,December,2023,12/01/2023,12/31/2023,TOR,Toronto Raptors,13,3,10,0.231,117.9,119.7,-1.8,99.31,21.9,0.502
2023-24,December,2023,12/01/2023,12/31/2023,UTA,Utah Jazz,14,8,6,0.571,114.5,118.4,-3.9,99.94,19.5,0.515
2023-24,December,2023,12/01/2023,12/31/2023,WAS,Washington Wizards,14,3,11,0.214,112.3,122.5,-10.3,104.36,19.3,0.449
2023-24,January,2024,01/01/2024,01/31/2024,ATL,Atlanta Hawks,15,7,8,0.467,112.8,119.6,-6.8,102.58,17.5,0.497
2023-24,January,2024,01/01/2024,01/31/2024,BOS,Boston Celtics,16,11,5,0.688,119.8,112.0,7.8,99.54,18.3,0.505
2023-24,January,2024,01/01/2024,01/31/2024,BKN,Brooklyn Nets,14,4,10,0.286,111.9,113.8,-1.9,97.62,19.5,0.48
2023-24,January,2024,01/01/2024,01/31/2024,CHA,Charlotte Hornets,16,3,13,0.188,107.4,120.6,-13.3,97.15,18.0,0.477
2023-24,January,2024,01/01/2024,01/31/2024,CHI,Chicago Bulls,15,8,7,0.533,114.6,114.5,0.1,97.61,19.3,0.51
2023-24,January,2024,01/01/2024,01/31/2024,CLE,Cleveland Cavaliers,13,11,2,0.846,121.3,106.1,15.1,99.12,19.8,0.534
2023-24,January,2024,01/01/2024,01/31/2024,DAL,Dallas Mavericks,15,7,8,0.467,116.3,120.4,-4.1,100.07,18.6,0.47
2023-24,January,2024,01/01/2024,01/31/2024,DEN,Denver Nuggets,15,10,5,0.667,117.8,115.9,1.8,96.5,19.3,0.523
2023-24,January,2024,01/01/2024,01/31/2024,DET,Detroit Pistons,15,3,12,0.2,115.8,122.7,-6.8,100.8,19.6,0.5
2023-24,January,2024,01/01/2024,01/31/2024,GSW,Golden State Warriors,12,5,7,0.417,121.9,124.3,-2.4,99.15,20.3,0.504
2023-24,January,2024,01/01/2024,01/31/2024,HOU,Houston Rockets,17,7,10,0.412,112.9,114.3,-1.4,100.59,17.8,0.489
2023-24,January,2024,01/01/2024,01/31/2024,IND,Indiana Pacers,17,10,7,0.588,119.4,117.9,1.5,101.59,21.3,0.514
2023-24,January,2024,01/01/2024,01/31/2024,LAC,LA Clippers,15,12,3,0.8,124.6,114.4,10.2,97.1,19.9,0.511
2023-24,January,2024,01/01/2024,01/31/2024,LAL,Los Angeles Lakers,15,7,8,0.467,115.6,118.7,-3.1,103.0,20.5,0.493
2023-24,January,2024,01/01/2024,01/31/2024,MEM,Memphis Grizzlies,15,8,7,0.533,110.5,111.6,-1.1,98.63,19.2,0.493
2023-24,January,2024,01/01/2024,01/31/2024,MIA,Miami Heat,16,6,10,0.375,108.6,115.5,-6.9,95.81,18.7,0.486
2023-24,January,2024,01/01/2024,01/31/2024,MIL,Milwaukee Bucks,16,8,8,0.5,118.1,118.5,-0.3,102.3,19.1,0.502
2023-24,January,2024,01/01/2024,01/31/2024,MIN,Minnesota Timberwolves,17,10,7,0.588,115.9,109.8,6.1,96.53,20.0,0.519
2023-24,January,2024,01/01/2024,01/31/2024,NOP,New Orleans Pelicans,15,8,7,0.533,120.1,114.9,5.3,97.97,19.7,0.528
2023-24,January,2024,01/01/2024,01/31/2024,NYK,New York Knicks,16,14,2,0.875,120.2,104.4,15.8,95.91,18.5,0.548
2023-24,January,2024,01/01/2024,01/31/2024,OKC,Oklahoma City Thunder,17,11,6,0.647,119.2,112.9,6.3,99.71,20.3,0.483
2023-24,January,2024,01/01/2024,01/31/2024,ORL,Orlando Magic,16,6,10,0.375,111.7,113.7,-2.0,96.06,17.8,0.498
2023-24,January,2024,01/01/2024,01/31/2024,PHI,Philadelphia 76ers,14,7,7,0.5,115.1,117.3,-2.2,98.38,17.3,0.463
2023-24,January,2024,01/01/2024,01/31/2024,PHX,Phoenix Suns,16,11,5,0.688,120.6,115.0,5.6,99.25,19.7,0.504
2023-24,January,2024,01/01/2024,01/31/2024,POR,Portland Trail Blazers,17,6,11,0.353,106.6,118.9,-12.2,99.08,16.7,0.487
2023-24,January,2024,01/01/2024,01/31/2024,SAC,Sacramento Kings,15,8,7,0.533,117.4,117.1,0.3,99.43,19.8,0.518
2023-24,January,2024,01/01/2024,01/31/2024,SAS,San Antonio Spurs,16,5,11,0.313,113.9,115.6,-1.8,100.91,20.6,0.49
2023-24,January,2024,01/01/2024,01/31/2024,TOR,Toronto Raptors,15,5,10,0.333,116.0,119.8,-3.7,100.2,21.0,0.471
2023-24,January,2024,01/01/2024,01/31/2024,UTA,Utah Jazz,16,10,6,0.625,121.6,118.2,3.4,102.08,20.2,0.533
2023-24,January,2024,01/01/2024,01/31/2024,WAS,Washington Wizards,15,3,12,0.2,110.1,117.4,-7.3,101.43,19.7,0.469
2023-24,February,2024,02/01/2024,02/29/2024,ATL,Atlanta Hawks,12,6,6,0.5,118.4,118.3,0.1,101.66,18.9,0.504
2023-24,February,2024,02/01/2024,02/29/2024,BOS,Boston Celtics,10,9,1,0.9,124.6,108.9,15.7,97.9,20.5,0.527
2023-24,February,2024,02/01/2024,02/29/2024,BKN,Brooklyn Nets,12,4,8,0.333,107.1,115.0,-7.8,97.08,19.4,0.483
2023-24,February,2024,02/01/2024,02/29/2024,CHA,Charlotte Hornets,13,5,8,0.385,104.8,111.8,-7.0,98.77,18.1,0.479
2023-24,February,2024,02/01/2024,02/29/2024,CHI,Chicago Bulls,10,5,5,0.5,114.5,115.3,-0.9,97.39,17.5,0.532
2023-24,February,2024,02/01/2024,02/29/2024,CLE,Cleveland Cavaliers,13,9,4,0.692,116.9,109.6,7.3,97.48,22.2,0.498
2023-24,February,2024,02/01/2024,02/29/2024,DAL,Dallas Mavericks,11,8,3,0.727,119.0,111.3,7.8,102.05,18.6,0.5
2023-24,February,2024,02/01/2024,02/29/2024,DEN,Denver Nuggets,11,8,3,0.727,114.8,109.8,5.0,98.14,21.2,0.522
2023-24,February,2024,02/01/2024,02/29/2024,DET,Detroit Pistons,11,3,8,0.273,112.2,116.2,-4.0,99.87,18.9,0.507
2023-24,February,2024,02/01/2024,02/29/2024,GSW,Golden State Warriors,14,11,3,0.786,117.6,108.9,8.7,101.81,20.8,0.531
2023-24,February,2024,02/01/2024,02/29/2024,HOU,Houston Rockets,12,3,9,0.25,107.9,113.4,-5.6,101.75,15.7,0.523
2023-24,February,2024,02/01/2024,02/29/2024,IND,Indiana Pacers,12,7,5,0.583,118.1,115.6,2.5,102.08,21.5,0.476
2023-24,February,2024,02/01/2024,02/29/2024,LAC,LA Clippers,11,6,5,0.545,116.1,119.1,-3.0,98.91,18.5,0.481
2023-24,February,2024,02/01/2024,02/29/2024,LAL,Los Angeles Lakers,12,9,3,0.75,119.6,116.0,3.6,100.46,21.2,0.478
2023-24,February,2024,02/01/2024,02/29/2024,MEM,Memphis Grizzlies,12,2,10,0.167,104.6,115.1,-10.5,97.92,19.4,0.465
2023-24,February,2024,02/01/2024,02/29/2024,MIA,Miami Heat,11,8,3,0.727,112.9,104.8,8.1,97.27,19.2,0.509
2023-24,February,2024,02/01/2024,02/29/2024,MIL,Milwaukee Bucks,12,7,5,0.583,115.1,108.9,6.2,98.21,20.2,0.49
2023-24,February,2024,02/01/2024,02/29/2024,MIN,Minnesota Timberwolves,11,8,3,0.727,115.8,103.8,11.9,98.7,18.9,0.511
2023-24,February,2024,02/01/2024,02/29/2024,NOP,New Orleans Pelicans,12,8,4,0.667,116.4,110.0,6.4,98.08,20.0,0.497
2023-24,February,2024,02/01/2024,02/29/2024,NYK,New York Knicks,12,4,8,0.333,113.3,119.7,-6.4,93.83,16.6,0.521
2023-24,February,2024,02/01/2024,02/29/2024,OKC,Oklahoma City Thunder,11,8,3,0.727,121.2,112.6,8.6,101.17,19.3,0.482
2023-24,February,2024,02/01/2024,02/29/2024,ORL,Orlando Magic,12,9,3,0.75,115.7,112.0,3.7,94.93,18.8,0.529
2023-24,February,2024,02/01/2024,02/29/2024,PHI,Philadelphia 76ers,12,4,8,0.333,111.1,120.0,-8.8,98.67,17.3,0.489
2023-24,February,2024,02/01/2024,02/29/2024,PHX,Phoenix Suns,11,7,4,0.636,115.9,110.6,5.4,103.23,18.9,0.496
2023-24,February,2024,02/01/2024,02/29/2024,POR,Portland Trail Blazers,9,0,9,0.0,105.5,119.3,-13.8,94.46,16.4,0.498
2023-24,February,2024,02/01/2024,02/29/2024,SAC,Sacramento Kings,12,6,6,0.5,116.5,118.0,-1.5,101.29,20.2,0.497
2023-24,February,2024,02/01/2024,02/29/2024,SAS,San Antonio Spurs,12,2,10,0.167,109.1,116.0,-6.9,102.0,21.2,0.502
2023-24,February,2024,02/01/2024,02/29/2024,TOR,Toronto Raptors,12,5,7,0.417,112.9,120.3,-7.4,100.1,19.7,0.484
2023-24,February,2024,02/01/2024,02/29/2024,UTA,Utah Jazz,11,3,8,0.273,115.0,120.6,-5.7,101.95,19.8,0.528
2023-24,February,2024,02/01/2024,02/29/2024,WAS,Washington Wizards,12,0,12,0.0,106.8,118.2,-11.4,105.21,19.9,0.468
2023-24,March,2024,03/01/2024,03/31/2024,ATL,Atlanta Hawks,15,8,7,0.533,117.5,115.7,1.7,95.47,19.6,0.511
2023-24,March,2024,03/01/2024,03/31/2024,BOS,Boston Celtics,16,12,4,0.75,126.7,110.9,15.8,95.6,20.5,0.515
2023-24,March,2024,03/01/2024,03/31/2024,BKN,Brooklyn Nets,16,6,10,0.375,111.5,113.7,-2.2,95.23,18.1,0.486
2023-24,March,2024,03/01/2024,03/31/2024,CHA,Charlotte Hornets,15,3,12,0.2,107.2,118.9,-11.7,94.8,18.2,0.468
2023-24,March,2024,03/01/2024,03/31/2024,CHI,Chicago Bulls,16,8,8,0.5,116.3,118.6,-2.3,96.43,19.9,0.485
2023-24,March,2024,03/01/2024,03/31/2024,CLE,Cleveland Cavaliers,17,7,10,0.412,111.1,115.7,-4.6,94.19,21.4,0.48
2023-24,March,2024,03/01/2024,03/31/2024,DAL,Dallas Mavericks,15,11,4,0.733,118.8,112.1,6.7,99.1,19.5,0.503
2023-24,March,2024,03/01/2024,03/31/2024,DEN,Denver Nuggets,15,11,4,0.733,119.4,112.2,7.2,95.87,21.8,0.516
2023-24,March,2024,03/01/2024,03/31/2024,DET,Detroit Pistons,16,4,12,0.25,103.6,113.7,-10.1,99.56,17.2,0.514
2023-24,March,2024,03/01/2024,03/31/2024,GSW,Golden State Warriors,16,9,7,0.563,115.1,112.8,2.3,98.94,20.6,0.52
2023-24,March,2024,03/01/2024,03/31/2024,HOU,Houston Rockets,15,13,2,0.867,118.8,110.4,8.4,99.87,17.9,0.51
2023-24,March,2024,03/01/2024,03/31/2024,IND,Indiana Pacers,15,8,7,0.533,116.7,113.4,3.2,100.5,20.0,0.486
2023-24,March,2024,03/01/2024,03/31/2024,LAC,LA Clippers,17,10,7,0.588,118.9,117.8,1.1,94.82,19.1,0.495
2023-24,March,2024,03/01/2024,03/31/2024,LAL,Los Angeles Lakers,14,9,5,0.643,117.5,114.4,3.1,100.75,20.2,0.507
2023-24,March,2024,03/01/2024,03/31/2024,MEM,Memphis Grizzlies,15,4,11,0.267,104.8,115.8,-11.0,97.87,17.2,0.496
2023-24,March,2024,03/01/2024,03/31/2024,MIA,Miami Heat,15,8,7,0.533,113.4,108.7,4.6,95.33,19.2,0.493
2023-24,March,2024,03/01/2024,03/31/2024,MIL,Milwaukee Bucks,14,8,6,0.571,115.4,115.2,0.3,97.97,19.2,0.492
2023-24,March,2024,03/01/2024,03/31/2024,MIN,Minnesota Timberwolves,15,9,6,0.6,114.0,110.0,4.0,95.11,19.8,0.492
2023-24,March,2024,03/01/2024,03/31/2024,NOP,New Orleans Pelicans,14,10,4,0.714,115.7,107.2,8.6,96.61,20.0,0.507
2023-24,March,2024,03/01/2024,03/31/2024,NYK,New York Knicks,14,9,5,0.643,115.7,105.9,9.8,93.09,19.0,0.529
2023-24,March,2024,03/01/2024,03/31/2024,OKC,Oklahoma City Thunder,15,11,4,0.733,116.0,111.6,4.4,99.94,19.1,0.5
2023-24,March,2024,03/01/2024,03/31/2024,ORL,Orlando Magic,14,9,5,0.643,111.6,104.9,6.7,95.32,18.5,0.52
2023-24,March,2024,03/01/2024,03/31/2024,PHI,Philadelphia 76ers,17,7,10,0.412,112.6,114.6,-2.0,93.47,18.5,0.483
2023-24,March,2024,03/01/2024,03/31/2024,PHX,Phoenix Suns,15,8,7,0.533,115.8,114.6,1.1,97.99,20.5,0.529
2023-24,March,2024,03/01/2024,03/31/2024,POR,Portland Trail Blazers,17,4,13,0.235,108.7,117.4,-8.7,97.48,17.8,0.501
2023-24,March,2024,03/01/2024,03/31/2024,SAC,Sacramento Kings,16,10,6,0.625,116.0,110.8,5.2,97.3,19.8,0.528
2023-24,March,2024,03/01/2024,03/31/2024,SAS,San Antonio Spurs,15,6,9,0.4,110.3,112.1,-1.8,100.14,20.7,0.505
2023-24,March,2024,03/01/2024,03/31/2024,TOR,Toronto Raptors,15,1,14,0.067,104.5,120.0,-15.5,99.87,19.7,0.446
2023-24,March,2024,03/01/2024,03/31/2024,UTA,Utah Jazz,15,2,13,0.133,112.9,123.2,-10.3,98.4,18.0,0.509
2023-24,March,2024,03/01/2024,03/31/2024,WAS,Washington Wizards,16,5,11,0.313,107.4,116.4,-9.1,100.41,19.0,0.478
2023-24,April,2024,04/01/2024,04/30/2024,ATL,Atlanta Hawks,8,2,6,0.25,107.3,116.0,-8.8,100.81,19.6,0.51
2023-24,April,2024,04/01/2024,04/30/2024,BOS,Boston Celtics,8,6,2,0.75,121.1,109.5,11.6,97.25,21.0,0.503
2023-24,April,2024,04/01/2024,04/30/2024,BKN,Brooklyn Nets,7,3,4,0.429,105.5,114.3,-8.9,96.79,15.8,0.51
2023-24,April,2024,04/01/2024,04/30/2024,CHA,Charlotte Hornets,8,3,5,0.375,111.7,119.4,-7.7,97.19,20.3,0.446
2023-24,April,2024,04/01/2024,04/30/2024,CHI,Chicago Bulls,7,3,4,0.429,114.8,116.5,-1.7,97.69,17.0,0.521
2023-24,April,2024,04/01/2024,04/30/2024,CLE,Cleveland Cavaliers,7,3,4,0.429,114.1,116.2,-2.2,99.43,20.5,0.491
2023-24,April,2024,04/01/2024,04/30/2024,DAL,Dallas Mavericks,8,5,3,0.625,108.0,107.3,0.6,100.81,17.9,0.496
2023-24,April,2024,04/01/2024,04/30/2024,DEN,Denver Nuggets,7,5,2,0.714,119.0,107.9,11.1,99.21,21.8,0.505
2023-24,April,2024,04/01/2024,04/30/2024,DET,Detroit Pistons,8,1,7,0.125,104.2,115.6,-11.4,98.63,17.0,0.442
2023-24,April,2024,04/01/2024,04/30/2024,GSW,Golden State Warriors,8,6,2,0.75,116.9,109.7,7.2,99.13,21.1,0.529
2023-24,April,2024,04/01/2024,04/30/2024,HOU,Houston Rockets,8,3,5,0.375,114.6,118.4,-3.8,99.64,18.4,0.482
2023-24,April,2024,04/01/2024,04/30/2024,IND,Indiana Pacers,7,5,2,0.714,127.5,115.7,11.8,101.29,22.1,0.515
2023-24,April,2024,04/01/2024,04/30/2024,LAC,LA Clippers,8,4,4,0.5,108.4,107.8,0.6,100.94,17.5,0.502
2023-24,April,2024,04/01/2024,04/30/2024,LAL,Los Angeles Lakers,7,5,2,0.714,118.1,113.2,5.0,103.14,20.2,0.51
2023-24,April,2024,04/01/2024,04/30/2024,MEM,Memphis Grizzlies,8,3,5,0.375,107.3,111.7,-4.5,98.0,16.3,0.518
2023-24,April,2024,04/01/2024,04/30/2024,MIA,Miami Heat,8,5,3,0.625,114.2,109.5,4.8,95.7,19.4,0.51
